Estado,Fecha,Año,Mes,Temperatura,Precipitacion,Humedad,PM25,PM10,O3,NO2,SO2,CO,Poblacion,Densidad_Poblacional,Poblacion_Vulnerable_Pct,Casos_Respiratorios,Casos_Por_100k,PM25_Movil_3,PM10_Movil_3,Temp_Rezago_1,Precip_Rezago_1,Casos_Rezago_1,Riesgo_Alto
Baja California,2019-11-01,2019,11,18.27,42.9,41.17,19.31,27.22,0.02171,0.03255,0.01671,1.095,3769020,52.75,10.2,9504,252.1610392091313,15.066666666666668,21.563333333333333,18.39,57.09,9428.0,0
Baja California,2019-12-01,2019,12,15.18,21.02,29.05,22.29,38.83,0.02162,0.0423,0.01997,1.052,3769020,52.75,10.2,11053,293.25925572164647,19.88,30.040000000000003,18.27,42.9,9504.0,1
Baja California,2020-01-01,2020,1,15.47,30.83,32.22,22.26,47.68,0.02417,0.03749,0.01908,1.178,3769020,52.75,10.2,11370,301.6699301144595,21.286666666666665,37.910000000000004,15.18,21.02,11053.0,1
Baja California,2020-02-01,2020,2,13.77,3.11,35.26,17.09,27.35,0.02805,0.03074,0.01456,0.777,3769020,52.75,10.2,10504,278.69313508551295,20.546666666666667,37.953333333333326,15.47,30.83,11370.0,0
Baja California,2020-03-01,2020,3,17.11,11.27,54.45,17.8,33.15,0.03754,0.03003,0.01554,0.94,3769020,52.75,10.2,10062,266.96594870815227,19.05,36.06,13.77,3.11,10504.0,0
Baja California,2020-04-01,2020,4,21.94,53.3,52.6,16.82,27.32,0.04178,0.02395,0.01319,0.583,3769020,52.75,10.2,9387,249.0567839915946,17.236666666666668,29.27333333333333,17.11,11.27,10062.0,0
Baja California,2020-05-01,2020,5,21.49,71.45,73.76,16.07,27.49,0.04529,0.02213,0.01204,0.545,3769020,52.75,10.2,8091,214.67118773580398,16.89666666666667,29.319999999999997,21.94,53.3,9387.0,0
Baja California,2020-06-01,2020,6,24.09,95.54,71.7,9.95,10.81,0.04698,0.01033,0.0074,0.258,3769020,52.75,10.2,6674,177.07520787897118,14.280000000000001,21.873333333333335,21.49,71.45,8091.0,0
Baja California,2020-07-01,2020,7,26.28,88.15,74.34,6.67,16.5,0.0487,0.00632,0.00359,0.265,3769020,52.75,10.2,5879,155.98219165724777,10.896666666666667,18.266666666666666,24.09,95.54,6674.0,0
Baja California,2020-08-01,2020,8,23.97,76.06,74.53,11.71,23.95,0.04409,0.01148,0.00796,0.429,3769020,52.75,10.2,7013,186.06958838106456,9.443333333333333,17.086666666666666,26.28,88.15,5879.0,0
Baja California,2020-09-01,2020,9,22.65,74.55,63.23,17.11,34.81,0.0368,0.0211,0.01178,0.471,3769020,52.75,10.2,8884,235.71113976577465,11.829999999999998,25.086666666666662,23.97,76.06,7013.0,0
Baja California,2020-10-01,2020,10,18.8,47.99,54.25,16.93,30.04,0.03134,0.02546,0.01269,0.631,3769020,52.75,10.2,8821,234.0396177255626,15.25,29.599999999999998,22.65,74.55,8884.0,0
Baja California,2020-11-01,2020,11,18.67,30.75,49.75,19.36,35.81,0.02028,0.03266,0.01509,0.791,3769020,52.75,10.2,10166,269.72528667929595,17.799999999999997,33.553333333333335,18.8,47.99,8821.0,0
Baja California,2020-12-01,2020,12,16.49,31.77,45.57,22.98,52.41,0.02182,0.03729,0.01967,1.197,3769020,52.75,10.2,11267,298.93712423919214,19.756666666666664,39.419999999999995,18.67,30.75,10166.0,1
Baja California,2021-01-01,2021,1,12.79,29.91,42.81,19.59,37.51,0.02548,0.03791,0.01721,1.041,3769020,52.75,10.2,11742,311.53986978047345,20.64333333333333,41.91,16.49,31.77,11267.0,1
Baja California,2021-02-01,2021,2,16.03,41.76,41.47,20.38,40.6,0.0229,0.03708,0.01744,0.889,3769020,52.75,10.2,11090,294.2409432690726,20.98333333333333,43.50666666666666,12.79,29.91,11742.0,1
Baja California,2021-03-01,2021,3,16.44,16.71,38.84,23.16,43.47,0.03787,0.03489,0.021,1.117,3769020,52.75,10.2,11524,305.7558728794222,21.043333333333333,40.526666666666664,16.03,41.76,11090.0,1
Baja California,2021-04-01,2021,4,20.11,34.14,59.19,11.02,16.12,0.04328,0.01588,0.00878,0.443,3769020,52.75,10.2,8266,219.3143045141708,18.186666666666664,33.39666666666667,16.44,16.71,11524.0,0
Baja California,2021-05-01,2021,5,22.19,87.37,58.45,14.34,16.42,0.05002,0.02169,0.01065,0.55,3769020,52.75,10.2,8240,218.62447002138487,16.173333333333332,25.336666666666662,20.11,34.14,8266.0,0
Baja California,2021-06-01,2021,6,27.41,98.77,75.12,10.41,11.14,0.04561,0.00824,0.00804,0.296,3769020,52.75,10.2,6101,161.8723169418045,11.923333333333332,14.559999999999997,22.19,87.37,8240.0,0
Baja California,2021-07-01,2021,7,24.84,91.52,77.03,2.75,5.0,0.05273,0.00599,0.00235,0.1,3769020,52.75,10.2,4871,129.23783901385505,9.166666666666666,10.853333333333332,27.41,98.77,6101.0,0
Baja California,2021-08-01,2021,8,26.24,85.64,73.6,8.43,7.33,0.04185,0.01045,0.00536,0.512,3769020,52.75,10.2,5841,154.97397201394526,7.196666666666665,7.823333333333331,24.84,91.52,4871.0,0
Baja California,2021-09-01,2021,9,22.43,85.76,70.56,17.02,35.11,0.03294,0.02719,0.0137,0.658,3769020,52.75,10.2,8643,229.3169046595667,9.399999999999999,15.81333333333333,26.24,85.64,5841.0,0
Baja California,2021-10-01,2021,10,21.98,66.85,51.62,14.63,19.9,0.02404,0.02216,0.01175,0.713,3769020,52.75,10.2,8560,227.114740701827,13.36,20.779999999999998,22.43,85.76,8643.0,0
Baja California,2021-11-01,2021,11,18.69,14.16,42.08,19.49,32.38,0.02555,0.03237,0.018,0.792,3769020,52.75,10.2,9889,262.37589612153823,17.046666666666663,29.129999999999995,21.98,66.85,8560.0,0
Baja California,2021-12-01,2021,12,16.16,21.72,35.85,21.02,34.76,0.02192,0.03559,0.01903,0.974,3769020,52.75,10.2,10366,275.0317058545723,18.379999999999995,29.013333333333332,18.69,14.16,9889.0,0
Baja California,2022-01-01,2022,1,13.72,13.37,39.29,21.2,44.75,0.02548,0.04059,0.01763,1.09,3769020,52.75,10.2,11813,313.4236485876965,20.569999999999997,37.29666666666666,16.16,21.72,10366.0,1
Baja California,2022-02-01,2022,2,15.127500000000001,24.133750000000003,45.76,21.72375,41.02375000000001,0.02411,0.03833,0.02165,1.015,3769020,52.75,10.2,11290,299.54736244434895,21.31458333333333,40.17791666666667,13.72,13.37,11813.0,1
Baja California,2022-03-01,2022,3,15.58,21.8,52.74,20.77,46.12,0.03269,0.03659,0.0186,1.022,3769020,52.75,10.2,11052,293.2327236257701,21.23125,43.96458333333334,15.127500000000001,24.133750000000003,11290.0,1
Baja California,2022-04-01,2022,4,21.02,69.3,66.9,17.69,39.59,0.04601,0.02529,0.01444,0.74,3769020,52.75,10.2,9233,244.97084122663185,20.061249999999998,42.24458333333334,15.58,21.8,11052.0,0
Baja California,2022-05-01,2022,5,23.53,78.1,64.09,11.43,17.13,0.05162,0.01485,0.00916,0.508,3769020,52.75,10.2,7327,194.4006664862484,16.63,34.28,21.02,69.3,9233.0,0
Baja California,2022-06-01,2022,6,24.57,107.64,67.19,16.3,25.78,0.04877,0.01988,0.01118,0.323,3769020,52.75,10.2,8090,214.64465563992763,15.139999999999999,27.5,23.53,78.1,7327.0,0
Baja California,2022-07-01,2022,7,25.73,76.69,72.1,9.76,17.1,0.04319,0.01321,0.0058,0.263,3769020,52.75,10.2,6305,167.28486450058637,12.496666666666664,20.00333333333333,24.57,107.64,8090.0,0
Baja California,2022-08-01,2022,8,26.49,99.62,78.64,6.82,14.77,0.04662,0.00845,0.00496,0.15,3769020,52.75,10.2,6770,179.62228908310385,10.959999999999999,19.216666666666665,25.73,76.69,6305.0,0
Baja California,2022-09-01,2022,9,22.2,79.79,64.69,13.47,18.37,0.03568,0.01859,0.01092,0.438,3769020,52.75,10.2,7550,200.3173238666815,10.016666666666664,16.746666666666666,26.49,99.62,6770.0,0
Baja California,2022-10-01,2022,10,18.97,67.6,54.1,22.0,43.91,0.03183,0.03324,0.01832,0.794,3769020,52.75,10.2,11140,295.5675480628917,14.096666666666664,25.683333333333326,22.2,79.79,7550.0,1
Baja California,2022-11-01,2022,11,17.21,37.18,46.77,21.95,41.77,0.01917,0.03721,0.01877,0.962,3769020,52.75,10.2,10502,278.6400708937602,19.139999999999997,34.68333333333333,18.97,67.6,11140.0,0
Baja California,2022-12-01,2022,12,16.62,31.55,34.61,21.25,35.74,0.01772,0.03684,0.01738,1.083,3769020,52.75,10.2,10735,284.8220492329571,21.73333333333333,40.47333333333333,17.21,37.18,10502.0,0
Baja California,2023-01-01,2023,1,15.52,8.88,28.17,24.79,43.31,0.02612,0.04805,0.02245,1.574,3769020,52.75,10.2,11728,311.16842043820407,22.66333333333333,40.27333333333333,16.62,31.55,10735.0,1
Baja California,2023-02-01,2023,2,13.9,15.23,29.95,17.96,37.15,0.02976,0.02941,0.01586,0.801,3769020,52.75,10.2,11316,300.23719693713485,21.33333333333333,38.73333333333333,15.52,8.88,11728.0,1
Baja California,2023-03-01,2023,3,18.72,25.34,38.07,19.28,31.16,0.03994,0.03201,0.01597,0.93,3769020,52.75,10.2,10506,278.7461992772657,20.676666666666662,37.20666666666666,13.9,15.23,11316.0,0
Baja California,2023-04-01,2023,4,20.04,45.91,53.77,21.66,33.86,0.0465,0.03429,0.01689,0.795,3769020,52.75,10.2,10078,267.39046224217435,19.633333333333333,34.056666666666665,18.72,25.34,10506.0,0
Baja California,2023-05-01,2023,5,22.44,72.14,60.18,17.04,25.2,0.05274,0.02604,0.01368,0.602,3769020,52.75,10.2,8416,223.29411889562803,19.326666666666664,30.073333333333327,20.04,45.91,10078.0,0
Baja California,2023-06-01,2023,6,26.17,85.86,73.11,9.62,23.3,0.05338,0.01017,0.00602,0.178,3769020,52.75,10.2,7114,188.74933006457914,16.106666666666662,27.45333333333333,22.44,72.14,8416.0,0
Baja California,2023-07-01,2023,7,25.74,87.46,68.25,8.45,12.18,0.05292,0.00797,0.0063,0.16,3769020,52.75,10.2,6298,167.09913982945167,11.703333333333331,20.226666666666663,26.17,85.86,7114.0,0
Baja California,2023-08-01,2023,8,24.09,69.19,72.98,12.62,15.05,0.04462,0.01872,0.00866,0.359,3769020,52.75,10.2,7033,186.6002302985922,10.229999999999997,16.84333333333333,25.74,87.46,6298.0,0
Baja California,2023-09-01,2023,9,21.33,90.8,68.31,10.62,7.69,0.03702,0.00966,0.00855,0.378,3769020,52.75,10.2,7529,199.76014985327754,10.56333333333333,11.639999999999995,24.09,69.19,7033.0,0
Baja California,2023-10-01,2023,10,18.17,48.52,56.2,16.12,33.24,0.0288,0.02177,0.01223,0.575,3769020,52.75,10.2,10197,270.54778165146377,13.119999999999997,18.659999999999997,21.33,90.8,7529.0,0
Baja California,2023-11-01,2023,11,17.55,45.66,40.97,21.21,37.96,0.02639,0.03546,0.01841,1.077,3769020,52.75,10.2,10551,279.9401435917029,15.983333333333333,26.296666666666663,18.17,48.52,10197.0,0
Baja California,2023-12-01,2023,12,14.42,31.25,37.1,19.72,31.4,0.01824,0.03634,0.01772,0.821,3769020,52.75,10.2,11678,309.841815644385,19.016666666666666,34.199999999999996,17.55,45.66,10551.0,1
Baja California,2024-01-01,2024,1,14.01,12.88,26.99,27.19,51.91,0.02032,0.0513,0.0243,1.441,3769020,52.75,10.2,12761,338.57607547850637,22.706666666666663,40.423333333333325,14.42,31.25,11678.0,1
Baja California,2024-02-01,2024,2,16.05,18.57,28.96,20.22,38.97,0.02507,0.03748,0.0174,1.067,3769020,52.75,10.2,11357,301.3250128680665,22.376666666666665,40.75999999999999,14.01,12.88,12761.0,1
Baja California,2024-03-01,2024,3,17.15,24.5,41.97,22.85,38.1,0.03745,0.03727,0.02001,1.145,3769020,52.75,10.2,11346,301.03315981342627,23.419999999999998,42.99333333333333,16.05,18.57,11357.0,1
Baja California,2024-04-01,2024,4,21.85,38.45,56.25,14.02,23.87,0.03826,0.01856,0.01163,0.45,3769020,52.75,10.2,8653,229.58222561833048,19.029999999999998,33.64666666666666,17.15,24.5,11346.0,0
Baja California,2024-05-01,2024,5,21.81,83.93,69.41,12.47,18.14,0.04663,0.02076,0.01059,0.631,3769020,52.75,10.2,8214,217.93463552859893,16.446666666666662,26.70333333333333,21.85,38.45,8653.0,0
Baja California,2024-06-01,2024,6,25.87,86.46,71.27,10.42,21.76,0.05452,0.01335,0.00819,0.269,3769020,52.75,10.2,6627,175.82819937278126,12.303333333333333,21.256666666666664,21.81,83.93,8214.0,0
Baja California,2024-07-01,2024,7,26.73,100.74,73.73,7.54,6.58,0.04626,0.00831,0.00382,0.1,3769020,52.75,10.2,6668,176.9160153037129,10.14333333333333,15.49333333333333,25.87,86.46,6627.0,0
Baja California,2024-08-01,2024,8,25.65,91.19,66.25,11.57,20.64,0.0381,0.0119,0.00898,0.494,3769020,52.75,10.2,7194,190.87189773468967,9.843333333333332,16.326666666666664,26.73,100.74,6668.0,0
Baja California,2024-09-01,2024,9,20.87,63.91,56.95,14.45,32.29,0.03064,0.01874,0.0114,0.486,3769020,52.75,10.2,9236,245.050437514261,11.186666666666662,19.83666666666666,25.65,91.19,7194.0,0
Baja California,2024-10-01,2024,10,20.82,55.04,54.67,18.11,40.46,0.02392,0.02383,0.01462,0.785,3769020,52.75,10.2,9235,245.0239054183846,14.709999999999999,31.129999999999995,20.87,63.91,9236.0,0
Baja California,2024-11-01,2024,11,16.71,35.57,46.34,17.51,31.81,0.02665,0.02947,0.01548,0.787,3769020,52.75,10.2,10491,278.34821783911997,16.689999999999998,34.853333333333325,20.82,55.04,9235.0,0
Baja California,2024-12-01,2024,12,13.78,6.49,37.62,20.89,39.77,0.01672,0.03753,0.01929,1.005,3769020,52.75,10.2,12972,344.1743477084229,18.836666666666662,37.346666666666664,16.71,35.57,10491.0,1
Baja California,2025-01-01,2025,1,12.75,12.18,40.68,26.44,38.96,0.02373,0.04943,0.02364,1.435,3769020,52.75,10.2,12587,333.9594907960159,21.61333333333333,36.846666666666664,13.78,6.49,12972.0,1
Baja California,2025-02-01,2025,2,14.73,16.4,45.56,24.61,49.87,0.0294,0.04356,0.02163,1.14,3769020,52.75,10.2,12134,321.940451364015,23.98,42.86666666666665,12.75,12.18,12587.0,1
Baja California,2025-03-01,2025,3,16.84,30.71,56.63,18.17,35.05,0.03865,0.03013,0.0158,0.918,3769020,52.75,10.2,11164,296.20431836392487,23.073333333333334,41.29333333333333,14.73,16.4,12134.0,1
Baja California,2025-04-01,2025,4,20.88,51.63,58.95,14.6,26.57,0.04316,0.02308,0.00957,0.716,3769020,52.75,10.2,9727,258.07769658956437,19.126666666666665,37.16333333333333,16.84,30.71,11164.0,0
Baja California,2025-05-01,2025,5,22.36,64.36,63.08,15.97,30.32,0.04684,0.02123,0.01241,0.652,3769020,52.75,10.2,9374,248.7118667452017,16.246666666666666,30.64666666666666,20.88,51.63,9727.0,0
Baja California,2025-06-01,2025,6,24.72,74.2,69.5,14.71,31.09,0.05203,0.01948,0.01079,0.529,3769020,52.75,10.2,8155,216.36924187189243,15.093333333333332,29.326666666666664,22.36,64.36,9374.0,0
Baja California,2025-07-01,2025,7,27.36,105.37,79.29,4.58,5.0,0.0476,0.00781,0.00397,0.115,3769020,52.75,10.2,6512,172.77700834699735,11.75333333333333,22.13666666666666,24.72,74.2,8155.0,0
Baja California,2025-08-01,2025,8,25.129999999999995,82.65714285714284,75.75,10.62142857142857,17.40857142857143,0.04697,0.01215,0.00793,0.392,3769020,52.75,10.2,6910,183.33678250579726,9.97047619047619,17.83285714285714,27.36,105.37,6512.0,0
Baja California,2025-09-01,2025,9,22.57,84.99,70.41,10.85,19.12,0.03846,0.01907,0.00928,0.378,3769020,52.75,10.2,8371,222.10017458119086,8.68380952380952,13.84285714285714,25.129999999999995,82.65714285714284,6910.0,0
Baja California,2025-10-01,2025,10,21.01,31.72,53.33,18.3,33.35,0.03105,0.02527,0.01415,0.74,3769020,52.75,10.2,9112,241.76045762558965,13.257142857142853,23.29285714285714,22.57,84.99,8371.0,0
Baja California,2025-11-01,2025,11,17.97,12.82,38.07,21.41,25.26,0.01878,0.03498,0.01742,1.144,3769020,52.75,10.2,10575,280.57691389273606,16.85333333333333,25.909999999999997,21.01,31.72,9112.0,0
Baja California,2025-12-01,2025,12,15.28,39.01,45.65,29.13,49.57,0.01882,0.04823,0.02633,1.507,3769020,52.75,10.2,12800,339.61082721768526,22.946666666666662,36.059999999999995,17.97,12.82,10575.0,1
Baja California,2026-01-01,2026,1,14.97,7.38,43.39,25.62,51.69,0.02013,0.04683,0.02421,1.129,3769020,52.75,10.2,13163,349.24197802081176,25.386666666666667,42.173333333333325,15.28,39.01,12800.0,1
Baja California,2026-02-01,2026,2,13.84,36.47,41.05,23.21,46.86,0.03171,0.03972,0.0208,1.172,3769020,52.75,10.2,12684,336.53310409602494,25.986666666666665,49.37333333333333,14.97,7.38,13163.0,1
Baja California,2026-03-01,2026,3,18.53,29.17,45.78,16.85,40.99,0.03146,0.0286,0.0142,0.844,3769020,52.75,10.2,10962,290.84483499689577,21.893333333333334,46.51333333333332,13.84,36.47,12684.0,1
Baja California,2026-04-01,2026,4,19.86,68.46,65.54,20.37,44.34,0.04744,0.03003,0.01582,0.685,3769020,52.75,10.2,11199,297.1329417195982,20.14333333333333,44.06333333333333,18.53,29.17,10962.0,1
Baja California,2026-05-01,2026,5,24.95,66.15,61.5,14.31,22.59,0.04757,0.01867,0.01351,0.493,3769020,52.75,10.2,8797,233.40284742452945,17.176666666666666,35.97333333333333,19.86,68.46,11199.0,0
Baja California Sur,2018-01-01,2018,1,18.26,2.75,33.87,19.7,37.43,0.01747,0.03316,0.01771,0.964,798447,10.8,9.8,1935,242.34545311085145,19.7,37.43,18.26,2.75,1935.0,0
Baja California Sur,2018-02-01,2018,2,18.05,1.66,40.82,11.04,19.83,0.028,0.02138,0.00945,0.474,798447,10.8,9.8,1673,209.53175351651393,15.37,28.63,18.26,2.75,1935.0,0
Baja California Sur,2018-03-01,2018,3,17.95,9.25,38.52,7.64,12.45,0.03452,0.01212,0.00615,0.1,798447,10.8,9.8,1594,199.63754638692362,12.793333333333331,23.236666666666665,18.05,1.66,1673.0,0
Baja California Sur,2018-04-01,2018,4,23.28,11.7,54.5,6.43,19.88,0.04024,0.00956,0.00539,0.233,798447,10.8,9.8,1316,164.8199567410235,8.37,17.386666666666667,17.95,9.25,1594.0,0
Baja California Sur,2018-05-01,2018,5,24.72,13.82,58.88,5.7,10.43,0.05099,0.00817,0.00278,0.227,798447,10.8,9.8,1201,150.41699699541735,6.59,14.253333333333332,23.28,11.7,1316.0,0
Baja California Sur,2018-06-01,2018,6,29.69,24.9,70.04,7.1,7.28,0.04635,0.01033,0.00641,0.2,798447,10.8,9.8,1038,130.0023670951234,6.409999999999999,12.53,24.72,13.82,1201.0,0
Baja California Sur,2018-07-01,2018,7,27.07,21.81,79.6,5.04,16.23,0.05097,0.00662,0.00389,0.128,798447,10.8,9.8,1141,142.9024093020576,5.946666666666666,11.313333333333333,29.69,24.9,1038.0,0
Baja California Sur,2018-08-01,2018,8,29.59,19.84,67.25,7.81,12.87,0.04041,0.01165,0.00563,0.199,798447,10.8,9.8,1109,138.89462919893242,6.6499999999999995,12.126666666666667,27.07,21.81,1141.0,0
Baja California Sur,2018-09-01,2018,9,24.77,17.55,73.6,8.95,17.02,0.03064,0.01098,0.00766,0.265,798447,10.8,9.8,1209,151.41894202119866,7.266666666666666,15.373333333333333,29.59,19.84,1109.0,0
Baja California Sur,2018-10-01,2018,10,21.58,14.24,48.52,8.55,17.05,0.02593,0.01276,0.00599,0.399,798447,10.8,9.8,1261,157.9315846887771,8.436666666666667,15.646666666666667,24.77,17.55,1209.0,0
Baja California Sur,2018-11-01,2018,11,19.39,9.16,47.1,14.67,20.51,0.02506,0.02395,0.0129,0.604,798447,10.8,9.8,1755,219.80169003077222,10.723333333333334,18.19333333333333,21.58,14.24,1261.0,0
Baja California Sur,2018-12-01,2018,12,19.67,1.56,30.75,15.8,30.02,0.0158,0.03234,0.01333,0.845,798447,10.8,9.8,1787,223.80947013389743,13.006666666666668,22.526666666666667,19.39,9.16,1755.0,0
Baja California Sur,2019-01-01,2019,1,15.81,4.83,36.66,13.48,25.2,0.02332,0.02243,0.01103,0.687,798447,10.8,9.8,1976,247.48042136798057,14.65,25.243333333333336,19.67,1.56,1787.0,0
Baja California Sur,2019-02-01,2019,2,19.28,5.6,39.48,18.77,35.67,0.02487,0.02762,0.01568,0.897,798447,10.8,9.8,1955,244.8503156753047,16.016666666666666,30.296666666666667,15.81,4.83,1976.0,0
Baja California Sur,2019-03-01,2019,3,18.15,2.48,50.64,7.1,8.19,0.03693,0.01019,0.007,0.267,798447,10.8,9.8,1654,207.15213408028336,13.116666666666667,23.02,19.28,5.6,1955.0,0
Baja California Sur,2019-04-01,2019,4,22.93,9.61,61.31,11.1,13.4,0.0458,0.01356,0.00834,0.483,798447,10.8,9.8,1468,183.85691223086818,12.323333333333332,19.08666666666667,18.15,2.48,1654.0,0
Baja California Sur,2019-05-01,2019,5,24.96,17.76,66.19,6.34,6.38,0.04317,0.01076,0.00263,0.369,798447,10.8,9.8,1218,152.5461301752026,8.18,9.323333333333332,22.93,9.61,1468.0,0
Baja California Sur,2019-06-01,2019,6,29.84,18.38,72.39,5.19,5.0,0.05041,0.00558,0.00421,0.214,798447,10.8,9.8,1115,139.6460879682684,7.543333333333333,8.26,24.96,17.76,1218.0,0
Baja California Sur,2019-07-01,2019,7,30.05,24.26,71.25,6.85,18.84,0.04792,0.00611,0.00458,0.1,798447,10.8,9.8,1233,154.42477709854253,6.126666666666666,10.073333333333332,29.84,18.38,1115.0,0
Baja California Sur,2019-08-01,2019,8,26.22,23.94,69.36,2.57,13.95,0.04197,0.00463,0.00133,0.369,798447,10.8,9.8,954,119.48194432441979,4.87,12.596666666666666,30.05,24.26,1233.0,0
Baja California Sur,2019-09-01,2019,9,27.77,20.4,60.58,6.38,8.4,0.03263,0.01006,0.0053,0.201,798447,10.8,9.8,989,123.86545381221296,5.266666666666667,13.729999999999999,26.22,23.94,954.0,0
Baja California Sur,2019-10-01,2019,10,21.05,8.77,59.05,9.12,14.68,0.02408,0.01474,0.00663,0.369,798447,10.8,9.8,1438,180.09961838418832,6.023333333333333,12.343333333333334,27.77,20.4,989.0,0
Baja California Sur,2019-11-01,2019,11,20.48,9.28,44.02,15.68,40.59,0.02049,0.03014,0.01345,0.886,798447,10.8,9.8,1742,218.17352936387763,10.393333333333333,21.223333333333333,21.05,8.77,1438.0,0
Baja California Sur,2019-12-01,2019,12,17.59,3.5,32.98,12.46,18.49,0.02054,0.02434,0.0099,0.491,798447,10.8,9.8,1866,233.70367726348772,12.42,24.58666666666667,20.48,9.28,1742.0,0
Baja California Sur,2020-01-01,2020,1,16.03,7.49,25.45,16.31,30.09,0.02463,0.03051,0.01475,0.941,798447,10.8,9.8,2090,261.7581379853641,14.816666666666668,29.723333333333333,17.59,3.5,1866.0,0
Baja California Sur,2020-02-01,2020,2,17.05,2.9,19.67,10.86,16.89,0.02968,0.01869,0.01099,0.647,798447,10.8,9.8,1879,235.33183793038236,13.209999999999999,21.823333333333334,16.03,7.49,2090.0,0
Baja California Sur,2020-03-01,2020,3,21.47,11.81,49.54,12.93,16.68,0.0346,0.02198,0.01002,0.76,798447,10.8,9.8,1736,217.42207059454165,13.366666666666665,21.220000000000002,17.05,2.9,1879.0,0
Baja California Sur,2020-04-01,2020,4,22.79,14.88,50.75,10.21,19.33,0.04159,0.01367,0.00768,0.208,798447,10.8,9.8,1351,169.2034662288167,11.333333333333334,17.633333333333333,21.47,11.81,1736.0,0
Baja California Sur,2020-05-01,2020,5,23.7,20.29,68.63,3.38,10.66,0.04324,0.00299,0.00326,0.1,798447,10.8,9.8,1304,163.31703920235157,8.84,15.556666666666667,22.79,14.88,1351.0,0
Baja California Sur,2020-06-01,2020,6,27.72,21.89,67.39,7.44,20.16,0.04955,0.01019,0.00529,0.362,798447,10.8,9.8,1358,170.08016812637533,7.010000000000001,16.716666666666665,23.7,20.29,1304.0,0
Baja California Sur,2020-07-01,2020,7,28.48,19.82,69.47,3.35,5.0,0.04935,0.00668,0.00074,0.1,798447,10.8,9.8,1166,146.03348750762416,4.723333333333334,11.94,27.72,21.89,1358.0,0
Baja California Sur,2020-08-01,2020,8,26.74,21.51,77.41,6.16,10.99,0.04473,0.0092,0.00393,0.323,798447,10.8,9.8,1111,139.14511545537775,5.6499999999999995,12.049999999999999,28.48,19.82,1166.0,0
